IssueKey,UpdatedOn,HoursSinceLastUpdate
OP-6374,2021-05-10T15:38:33.892+0530,6113
OP-6371,2021-05-26T17:11:17.001+0530,5728
OP-6370,2021-05-26T17:09:59.154+0530,5728
OP-6369,2021-05-26T17:05:14.390+0530,5728
OP-6368,2021-05-26T18:15:34.116+0530,5726
OP-6367,2021-05-26T17:36:11.644+0530,5727
OP-6366,2021-05-26T17:35:03.548+0530,5727
OP-6365,2021-05-26T19:10:01.077+0530,5726
OP-6363,2021-12-17T11:22:49.683+0530,813
OP-6362,2021-12-17T11:22:48.760+0530,813
OP-6354,2021-06-07T12:43:49.326+0530,5444
OP-6352,2021-05-26T18:16:14.977+0530,5726
OP-6350,2021-05-26T18:16:52.969+0530,5726
OP-6349,2021-06-08T08:22:12.035+0530,5424
OP-6338,2021-05-26T18:18:15.339+0530,5726
OP-6337,2021-05-26T19:09:29.866+0530,5726
OP-6330,2021-06-08T08:12:19.587+0530,5425
OP-6329,2021-06-10T19:48:41.768+0530,5365
OP-6326,2021-06-10T19:37:08.062+0530,5365
OP-6324,2021-05-26T19:08:59.441+0530,5726
OP-6305,2021-05-26T18:17:43.286+0530,5726
OP-6298,2021-05-14T13:06:00.414+0530,6020
OP-6284,2021-06-08T08:13:01.954+0530,5425
OP-6276,2021-06-11T15:24:32.607+0530,5345
OP-6271,2021-12-17T11:21:32.095+0530,813
OP-6270,2021-05-14T13:09:59.178+0530,6020
OP-6252,2021-06-04T17:32:32.708+0530,5511
OP-6251,2021-12-17T11:21:23.527+0530,813
OP-6250,2021-06-04T17:30:38.269+0530,5511
OP-6249,2021-06-04T17:29:32.311+0530,5511
OP-6248,2021-06-10T19:06:25.040+0530,5366
OP-6247,2021-05-26T18:18:50.185+0530,5726
OP-6246,2021-05-26T18:19:53.837+0530,5726
OP-6245,2021-05-26T18:20:47.131+0530,5726
OP-6235,2021-05-26T18:23:04.247+0530,5726
OP-6233,2021-12-17T11:22:13.740+0530,813
OP-6220,2021-12-17T11:22:13.079+0530,813
OP-6216,2021-06-04T17:28:31.338+0530,5511
OP-6215,2021-06-04T17:27:58.042+0530,5511
OP-6213,2021-06-04T17:25:29.450+0530,5511
OP-6212,2021-06-04T17:20:24.154+0530,5511
OP-6211,2021-06-08T08:14:03.202+0530,5425
OP-6205,2021-12-17T11:22:23.799+0530,813
OP-6200,2021-05-19T18:25:00.577+0530,5894
OP-6176,2021-05-26T18:08:50.247+0530,5727
OP-6171,2021-05-14T13:11:36.315+0530,6020
OP-6134,2021-05-26T18:29:07.760+0530,5726
OP-6130,2021-05-26T18:28:07.907+0530,5726
OP-6128,2021-06-03T08:57:52.572+0530,5544
OP-6126,2021-06-04T17:34:41.089+0530,5511
OP-6121,2021-05-26T18:33:20.507+0530,5726
OP-6120,2021-05-26T18:33:03.407+0530,5726
OP-6118,2021-05-26T18:32:03.284+0530,5726
OP-6117,2021-06-07T15:57:59.543+0530,5441
OP-6116,2021-12-17T11:23:02.565+0530,813
OP-6115,2021-05-26T18:31:43.770+0530,5726
OP-6114,2021-12-17T11:23:10.703+0530,813
OP-6111,2021-06-08T08:28:00.692+0530,5424
OP-6106,2021-06-03T08:57:06.679+0530,5544
OP-6105,2021-06-04T17:34:00.105+0530,5511
OP-6102,2021-06-07T15:58:26.162+0530,5441
OP-6101,2021-06-08T08:14:47.635+0530,5424
OP-6078,2021-12-29T00:10:15.374+0530,537
OP-6076,2021-05-26T18:27:29.358+0530,5726
OP-6074,2021-05-26T18:25:45.610+0530,5726
OP-6073,2021-05-26T18:28:34.061+0530,5726
OP-6070,2021-06-08T08:15:26.102+0530,5424
OP-6067,2021-05-26T18:25:12.652+0530,5726
OP-6066,2021-05-26T18:23:55.641+0530,5726
OP-6064,2021-05-20T12:52:03.483+0530,5876
OP-6062,2021-06-08T08:16:20.320+0530,5424
OP-6053,2021-06-10T20:29:07.279+0530,5364
OP-6052,2021-12-17T11:23:12.350+0530,813
OP-6051,2021-06-11T10:05:52.139+0530,5351
OP-6049,2021-05-26T17:54:12.377+0530,5727
OP-6048,2021-12-17T11:23:12.580+0530,813
OP-6047,2021-05-26T18:32:25.800+0530,5726
OP-6044,2021-12-17T11:21:46.803+0530,813
OP-6034,2021-12-17T11:22:03.122+0530,813
OP-6030,2021-12-17T11:22:04.208+0530,813
OP-6029,2021-12-17T11:22:04.330+0530,813
OP-6028,2021-12-17T11:22:03.854+0530,813
OP-6027,2021-12-17T11:22:03.974+0530,813
OP-6009,2021-05-27T18:23:46.848+0530,5702
OP-6006,2021-12-17T11:21:59.310+0530,813
OP-6002,2021-12-17T11:21:55.858+0530,813
OP-5979,2021-06-08T08:16:48.089+0530,5424
OP-5977,2021-05-27T18:25:08.192+0530,5702
OP-5971,2021-06-04T17:57:37.247+0530,5511
OP-5968,2021-05-12T10:25:24.207+0530,6070
OP-5963,2021-06-08T08:17:17.486+0530,5424
OP-5962,2021-06-08T08:17:57.972+0530,5424
OP-5961,2021-06-04T17:22:38.909+0530,5511
OP-5960,2021-06-04T17:18:25.333+0530,5511
OP-5959,2021-05-27T18:05:13.327+0530,5703
OP-5941,2021-06-07T13:28:36.501+0530,5443
OP-5940,2021-06-07T15:58:53.826+0530,5441
OP-5938,2021-06-11T15:25:16.069+0530,5345
OP-5937,2021-06-11T15:36:14.427+0530,5345
OP-5923,2021-06-07T13:29:05.244+0530,5443
OP-5922,2021-06-07T15:59:42.153+0530,5441
OP-5921,2021-06-07T13:09:32.126+0530,5444
OP-5918,2021-05-28T11:22:49.504+0530,5685
OP-5917,2021-06-04T17:18:57.521+0530,5511
OP-5911,2021-06-07T13:09:01.082+0530,5444
OP-5886,2021-05-18T14:07:24.186+0530,5923
OP-5883,2021-06-08T08:18:50.203+0530,5424
OP-5882,2021-06-08T08:19:52.202+0530,5424
OP-5881,2021-06-07T13:29:42.561+0530,5443
OP-5875,2021-06-09T12:14:12.221+0530,5397
OP-5874,2021-05-19T18:26:03.174+0530,5894
OP-5873,2021-06-07T13:08:24.117+0530,5444
OP-5805,2021-06-07T12:55:11.924+0530,5444
OP-5786,2021-05-19T18:26:46.539+0530,5894
OP-5784,2021-06-07T13:30:35.671+0530,5443
OP-5779,2021-05-19T18:27:27.251+0530,5894
OP-5777,2021-05-19T18:28:10.025+0530,5894
OP-5774,2021-05-13T17:08:01.525+0530,6040
OP-5769,2021-06-11T15:56:10.046+0530,5345
OP-5760,2021-06-04T17:17:53.082+0530,5511
OP-5759,2021-06-04T16:29:01.575+0530,5512
OP-5754,2021-05-18T09:30:23.053+0530,5927
OP-5752,2021-06-04T16:04:13.983+0530,5513
OP-5748,2021-06-07T13:30:51.305+0530,5443
OP-5728,2021-05-26T18:22:27.032+0530,5726
OP-5727,2021-06-04T16:36:42.874+0530,5512
OP-5726,2021-05-27T17:47:03.419+0530,5703
OP-5725,2021-06-04T17:46:27.149+0530,5511
OP-5723,2021-06-04T16:35:22.992+0530,5512
OP-5722,2021-05-27T17:39:35.048+0530,5703
OP-5713,2021-06-08T08:20:55.916+0530,5424
OP-5711,2021-06-17T09:21:28.971+0530,5207
OP-5710,2021-06-17T09:22:03.867+0530,5207
OP-5658,2021-05-27T17:38:40.778+0530,5703
OP-5655,2021-05-20T12:51:17.131+0530,5876
OP-5654,2021-05-20T12:51:38.059+0530,5876
OP-5650,2021-05-26T18:31:09.963+0530,5726
OP-5635,2021-05-27T17:27:56.476+0530,5703
OP-5634,2021-05-27T17:27:09.155+0530,5703
OP-5633,2021-05-19T17:33:21.358+0530,5895
OP-5630,2021-05-20T12:50:49.959+0530,5876
OP-5628,2021-06-04T17:53:22.784+0530,5511
OP-5627,2021-06-09T10:24:03.092+0530,5398
OP-5626,2021-05-27T17:25:14.949+0530,5703
OP-5623,2021-05-26T18:26:59.802+0530,5726
OP-4462,2021-12-28T17:56:49.379+0530,543
OP-4450,2021-12-17T14:42:08.602+0530,810
OP-4440,2021-05-26T09:58:02.063+0530,5735
OP-11562,2022-01-17T12:31:07.417+0530,68
OP-11563,2022-01-17T12:31:07.417+0530,68
OP-11565,2022-01-17T12:31:07.417+0530,68
OP-11361,2022-01-18T18:14:50.717+0530,38
OP-11363,2022-01-18T18:14:50.717+0530,38
OP-11364,2022-01-18T18:14:50.717+0530,38
OP-11365,2022-01-18T18:14:50.717+0530,38
OP-11366,2022-01-18T18:14:50.717+0530,38
OP-11367,2022-01-18T18:14:50.717+0530,38
OP-11368,2022-01-18T18:14:50.717+0530,38
OP-11369,2022-01-18T18:14:50.717+0530,38
OP-11371,2022-01-18T18:14:50.717+0530,38
OP-11372,2022-01-18T18:14:50.717+0530,38
OP-11374,2022-01-18T18:14:50.717+0530,38
OP-11375,2022-01-18T18:14:50.717+0530,38
OP-11376,2022-01-18T18:14:50.717+0530,38
OP-11377,2022-01-18T18:14:50.717+0530,38
OP-11378,2022-01-18T18:14:50.717+0530,38
OP-11380,2022-01-18T18:14:50.717+0530,38
OP-11381,2022-01-18T18:14:50.717+0530,38
OP-11382,2022-01-18T18:14:50.717+0530,38
OP-11383,2022-01-18T18:14:50.717+0530,38
OP-11384,2022-01-18T18:14:50.717+0530,38
OP-11385,2022-01-18T18:14:50.717+0530,38
OP-11386,2022-01-18T18:14:50.717+0530,38
OP-11387,2022-01-18T18:14:50.717+0530,38
OP-11388,2022-01-18T18:14:50.717+0530,38
OP-11389,2022-01-18T18:14:50.717+0530,38
OP-11390,2022-01-18T18:14:50.717+0530,38
OP-11391,2022-01-18T18:14:50.717+0530,38
OP-11392,2022-01-18T18:14:50.717+0530,38
OP-11183,2022-01-18T18:14:50.717+0530,38
OP-11247,2022-01-18T18:14:50.717+0530,38
OP-11738,2022-01-18T16:51:45.201+0530,40
OP-11663,2022-01-18T16:51:45.201+0530,40
OP-11664,2022-01-18T16:51:45.201+0530,40
OP-11665,2022-01-18T16:51:45.201+0530,40
OP-11477,2022-01-18T16:51:45.201+0530,40
OP-11456,2022-01-18T16:51:45.201+0530,40
OP-11452,2022-01-18T16:51:45.201+0530,40
OP-11304,2022-01-18T16:51:45.201+0530,40
OP-11305,2022-01-18T16:51:45.201+0530,40
OP-11307,2022-01-18T16:51:45.201+0530,40
OP-11309,2022-01-18T16:51:45.201+0530,40
OP-11311,2022-01-18T16:51:45.201+0530,40
OP-11190,2022-01-18T16:51:45.201+0530,40
OP-11191,2022-01-18T16:51:45.201+0530,40
OP-11193,2022-01-18T16:51:45.201+0530,40
OP-11194,2022-01-18T16:51:45.201+0530,40
OP-11195,2022-01-18T16:51:45.201+0530,40
OP-11192,2022-01-18T16:51:45.201+0530,40
OP-11171,2022-01-18T16:51:45.201+0530,40
OP-10757,2022-01-18T16:51:45.201+0530,40
OP-10633,2022-01-18T16:51:45.201+0530,40
OP-10704,2022-01-18T16:51:45.201+0530,40
OP-10705,2022-01-18T16:51:45.201+0530,40
OP-10706,2022-01-18T16:51:45.201+0530,40
OP-10707,2022-01-18T16:51:45.201+0530,40
OP-10708,2022-01-18T16:51:45.201+0530,40
OP-10709,2022-01-18T16:51:45.201+0530,40
OP-10712,2022-01-18T16:51:45.201+0530,40
OP-10634,2022-01-18T16:51:45.201+0530,40
OP-10577,2022-01-18T16:51:45.201+0530,40
OP-10576,2022-01-18T16:51:45.201+0530,40
OP-10578,2022-01-18T16:51:45.201+0530,40
OP-10581,2022-01-18T16:51:45.201+0530,40
OP-10582,2022-01-18T16:51:45.201+0530,40
OP-10583,2022-01-18T16:51:45.201+0530,40
OP-10584,2022-01-18T16:51:45.201+0530,40
OP-10585,2022-01-18T16:51:45.201+0530,40
OP-10586,2022-01-18T16:51:45.201+0530,40
OP-10587,2022-01-18T16:51:45.201+0530,40
OP-10588,2022-01-18T16:51:45.201+0530,40
OP-10589,2022-01-18T16:51:45.201+0530,40
OP-10522,2022-01-18T16:51:45.201+0530,40
OP-10521,2022-01-18T16:51:45.201+0530,40
OP-10407,2022-01-18T16:51:45.201+0530,40
OP-10406,2022-01-18T16:51:45.201+0530,40
OP-10408,2022-01-18T16:51:45.201+0530,40
OP-10289,2022-01-18T16:51:45.201+0530,40
OP-10296,2022-01-18T16:51:45.201+0530,40
OP-10333,2022-01-18T16:51:45.201+0530,40
OP-10234,2022-01-18T16:51:45.201+0530,40
OP-10156,2022-01-18T16:51:45.201+0530,40
OP-10126,2022-01-18T16:51:45.201+0530,40
OP-10127,2022-01-18T16:51:45.201+0530,40
OP-10128,2022-01-18T16:51:45.201+0530,40
OP-10129,2022-01-18T16:51:45.201+0530,40
OP-10130,2022-01-18T16:51:45.201+0530,40
OP-10073,2022-01-18T16:51:45.201+0530,40
OP-9965,2022-01-18T16:51:45.201+0530,40
OP-9968,2022-01-18T16:51:45.201+0530,40
OP-9845,2022-01-18T16:51:45.201+0530,40
OP-9846,2022-01-18T16:51:45.201+0530,40
OP-9847,2022-01-18T16:51:45.201+0530,40
OP-9850,2022-01-18T16:51:45.201+0530,40
OP-9851,2022-01-18T16:51:45.201+0530,40
OP-9853,2022-01-18T16:51:45.201+0530,40
OP-9848,2022-01-18T16:51:45.201+0530,40
OP-9849,2022-01-18T16:51:45.201+0530,40
OP-9852,2022-01-18T16:51:45.201+0530,40
OP-9296,2022-01-19T16:46:55.199+0530,16
OP-7895,2022-01-19T16:46:55.199+0530,16
OP-7730,2022-01-19T16:46:55.199+0530,16
OP-11140,2022-01-19T21:31:37.316+0530,11
OP-11141,2022-01-19T21:31:37.316+0530,11
OP-11142,2022-01-19T21:31:37.316+0530,11
OP-11143,2022-01-19T21:31:37.316+0530,11
OP-11144,2022-01-19T21:31:37.316+0530,11
OP-11145,2022-01-19T21:31:37.316+0530,11
OP-11146,2022-01-19T21:31:37.316+0530,11
OP-11147,2022-01-19T21:31:37.316+0530,11
OP-11148,2022-01-19T21:31:37.316+0530,11
OP-11149,2022-01-19T21:31:37.316+0530,11
OP-11151,2022-01-19T21:31:37.316+0530,11
OP-11152,2022-01-19T21:31:37.316+0530,11
OP-11154,2022-01-19T21:31:37.316+0530,11
OP-11155,2022-01-19T21:31:37.316+0530,11
OP-11158,2022-01-19T21:31:37.316+0530,11
OP-11159,2022-01-19T21:31:37.316+0530,11
OP-11160,2022-01-19T21:31:37.316+0530,11
OP-11161,2022-01-19T21:31:37.316+0530,11
OP-11162,2022-01-19T21:31:37.316+0530,11
OP-11163,2022-01-19T21:31:37.316+0530,11
OP-11164,2022-01-19T21:31:37.316+0530,11
OP-11165,2022-01-19T21:31:37.316+0530,11
OP-11166,2022-01-19T21:31:37.316+0530,11
OP-11167,2022-01-19T21:31:37.316+0530,11
OP-11168,2022-01-19T21:31:37.316+0530,11
OP-10845,2022-01-19T21:31:37.316+0530,11
OP-11081,2022-01-19T21:31:37.316+0530,11
OP-9345,2022-01-19T21:31:37.316+0530,11
OP-9346,2022-01-19T21:31:37.316+0530,11
OP-9407,2022-01-19T21:31:37.316+0530,11
OP-9408,2022-01-19T21:31:37.316+0530,11
OP-9409,2022-01-19T21:31:37.316+0530,11
OP-9417,2022-01-19T21:31:37.316+0530,11
OP-9418,2022-01-19T21:31:37.316+0530,11
OP-11782,2021-12-21T18:55:16.639+0530,710
OP-10729,2021-12-21T18:55:16.639+0530,710
OP-10724,2021-12-21T18:55:16.639+0530,710
OP-11279,2021-12-21T18:55:16.639+0530,710
OP-11328,2021-12-21T18:55:16.639+0530,710
OP-8557,2022-01-19T13:35:50.939+0530,19
OP-11709,2022-01-19T13:35:50.939+0530,19
OP-11785,2022-01-19T13:35:50.939+0530,19
OP-10050,2021-12-03T14:42:55.935+0530,1146
OP-10064,2021-12-03T14:42:55.935+0530,1146
OP-10096,2021-12-03T14:42:55.935+0530,1146
OP-10104,2021-12-03T14:42:55.935+0530,1146
OP-10106,2021-12-03T14:42:55.935+0530,1146
OP-10108,2021-12-03T14:42:55.935+0530,1146
OP-10109,2021-12-03T14:42:55.935+0530,1146
OP-10111,2021-12-03T14:42:55.935+0530,1146
OP-10112,2021-12-03T14:42:55.935+0530,1146
OP-11400,2021-12-29T14:20:59.143+0530,522
OP-11402,2021-12-29T14:20:59.143+0530,522
OP-9933,2022-01-19T18:15:39.602+0530,14
OP-7914,2022-01-19T09:56:31.225+0530,23
OP-11589,2022-01-11T12:53:40.026+0530,212
OP-11590,2022-01-11T12:53:40.026+0530,212
OP-11591,2022-01-11T12:53:40.026+0530,212
OP-10753,2022-01-11T12:53:40.026+0530,212
OP-10759,2022-01-11T12:53:40.026+0530,212
OP-10760,2022-01-11T12:53:40.026+0530,212
OP-11580,2022-01-11T12:53:40.026+0530,212
OP-11581,2022-01-11T12:53:40.026+0530,212
OP-11583,2022-01-11T12:53:40.026+0530,212
OP-11585,2022-01-11T12:53:40.026+0530,212
OP-6636,2021-11-24T10:57:39.162+0530,1366
OP-6063,2021-12-29T10:23:01.089+0530,526
OP-6075,2021-12-29T10:23:01.089+0530,526
OP-4468,2021-12-29T10:23:01.089+0530,526
OP-4466,2021-12-29T10:23:01.089+0530,526
OP-11568,2022-01-18T18:14:51.173+0530,38
OP-11624,2022-01-18T18:14:51.173+0530,38
OP-11798,2022-01-18T18:14:51.173+0530,38
OP-11797,2022-01-18T18:14:51.173+0530,38
OP-9957,2022-01-18T18:14:51.173+0530,38
OP-9960,2022-01-18T18:14:51.173+0530,38
OP-9979,2022-01-18T18:14:51.173+0530,38
OP-9980,2022-01-18T18:14:51.173+0530,38
OP-10074,2022-01-18T18:14:51.173+0530,38
OP-10555,2022-01-18T18:14:51.173+0530,38
OP-10552,2022-01-18T18:14:51.173+0530,38
OP-10553,2022-01-18T18:14:51.173+0530,38
OP-7558,2022-01-18T18:14:51.173+0530,38
OP-11584,2022-01-18T18:14:51.173+0530,38
OP-11448,2022-01-18T18:14:51.173+0530,38
OP-10183,2022-01-18T18:14:51.173+0530,38
OP-10184,2022-01-18T18:14:51.173+0530,38
OP-10625,2022-01-18T18:14:51.173+0530,38
OP-10626,2022-01-18T18:14:51.173+0530,38
OP-10628,2022-01-18T18:14:51.173+0530,38
OP-11554,2022-01-18T18:14:51.173+0530,38
OP-10624,2022-01-18T18:14:51.173+0530,38
OP-10794,2022-01-18T18:14:51.173+0530,38
